"","StockKeyLabel","AssessmentYear","AssessmentKey","Purpose","Ecoregion","AdviceCategory","AssessmentKey1","lineNumber","lineDescription","fishingPressure","stockSize","stockSizeStatus","fishingPressureStatus","year","status","statusicon","type"
"2786","pra.27.1-2",2017,9160,"Advice","Arctic Ocean Ecoregion, Barents Sea Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Norwegian Sea Ecoregion","MSY","9160","3","Management plan","F<sub>MGT</sub>","B<sub>MGT</sub>","Not applicable","Not applicable",2015,0,"http://sg.ices.dk/download/icons/0.png","Fishing pressure"
"2787","pra.27.1-2",2017,9160,"Advice","Arctic Ocean Ecoregion, Barents Sea Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Norwegian Sea Ecoregion","MSY","9160","3","Management plan","F<sub>MGT</sub>","B<sub>MGT</sub>","Not applicable","Not applicable",2016,0,"http://sg.ices.dk/download/icons/0.png","Fishing pressure"
"2788","pra.27.1-2",2017,9160,"Advice","Arctic Ocean Ecoregion, Barents Sea Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Norwegian Sea Ecoregion","MSY","9160","3","Management plan","F<sub>MGT</sub>","B<sub>MGT</sub>","Not applicable","Not applicable",2015,0,"http://sg.ices.dk/download/icons/0.png","Stock Size"
"2789","pra.27.1-2",2017,9160,"Advice","Arctic Ocean Ecoregion, Barents Sea Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Norwegian Sea Ecoregion","MSY","9160","3","Management plan","F<sub>MGT</sub>","B<sub>MGT</sub>","Not applicable","Not applicable",2016,0,"http://sg.ices.dk/download/icons/0.png","Stock Size"
"2790","pra.27.1-2",2017,9160,"Advice","Arctic Ocean Ecoregion, Barents Sea Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Norwegian Sea Ecoregion","MSY","9160","3","Management plan","F<sub>MGT</sub>","B<sub>MGT</sub>","Not applicable","Not applicable",2017,0,"http://sg.ices.dk/download/icons/0.png","Stock Size"
"2791","pra.27.3a4a",2018,10172,"Advice","Greater North Sea Ecoregion","MSY","10172","1","Maximum sustainable yield","F<sub>MSY</sub>","MSY B<sub>trigger</sub>","Below trigger","Above",2015,1,"http://sg.ices.dk/download/icons/1.png","Fishing pressure"
"2792","pra.27.3a4a",2018,10172,"Advice","Greater North Sea Ecoregion","MSY","10172","1","Maximum sustainable yield","F<sub>MSY</sub>","MSY B<sub>trigger</sub>","Below trigger","Above",2016,1,"http://sg.ices.dk/download/icons/1.png","Fishing pressure"
"2793","pra.27.3a4a",2018,10172,"Advice","Greater North Sea Ecoregion","MSY","10172","1","Maximum sustainable yield","F<sub>MSY</sub>","MSY B<sub>trigger</sub>","Below trigger","Above",2017,4,"http://sg.ices.dk/download/icons/4.png","Fishing pressure"
"2794","pra.27.3a4a",2018,10172,"Advice","Greater North Sea Ecoregion","MSY","10172","1","Maximum sustainable yield","F<sub>MSY</sub>","MSY B<sub>trigger</sub>","Below trigger","Above",2016,1,"http://sg.ices.dk/download/icons/1.png","Stock Size"
"2795","pra.27.3a4a",2018,10172,"Advice","Greater North Sea Ecoregion","MSY","10172","1","Maximum sustainable yield","F<sub>MSY</sub>","MSY B<sub>trigger</sub>","Below trigger","Above",2017,4,"http://sg.ices.dk/download/icons/4.png","Stock Size"
"2796","pra.27.3a4a",2018,10172,"Advice","Greater North Sea Ecoregion","MSY","10172","1","Maximum sustainable yield","F<sub>MSY</sub>","MSY B<sub>trigger</sub>","Below trigger","Above",2018,4,"http://sg.ices.dk/download/icons/4.png","Stock Size"
"2797","pra.27.3a4a",2018,10172,"Advice","Greater North Sea Ecoregion","MSY","10172","2","Precautionary approach","F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>","Increased risk","Increased risk",2015,1,"http://sg.ices.dk/download/icons/1.png","Fishing pressure"
"2798","pra.27.3a4a",2018,10172,"Advice","Greater North Sea Ecoregion","MSY","10172","2","Precautionary approach","F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>","Increased risk","Increased risk",2016,1,"http://sg.ices.dk/download/icons/1.png","Fishing pressure"
"2799","pra.27.3a4a",2018,10172,"Advice","Greater North Sea Ecoregion","MSY","10172","2","Precautionary approach","F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>","Increased risk","Increased risk",2017,3,"http://sg.ices.dk/download/icons/3.png","Fishing pressure"
"2800","pra.27.3a4a",2018,10172,"Advice","Greater North Sea Ecoregion","MSY","10172","2","Precautionary approach","F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>","Increased risk","Increased risk",2016,1,"http://sg.ices.dk/download/icons/1.png","Stock Size"
"2801","pra.27.3a4a",2018,10172,"Advice","Greater North Sea Ecoregion","MSY","10172","2","Precautionary approach","F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>","Increased risk","Increased risk",2017,3,"http://sg.ices.dk/download/icons/3.png","Stock Size"
"2802","pra.27.3a4a",2018,10172,"Advice","Greater North Sea Ecoregion","MSY","10172","2","Precautionary approach","F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>","Increased risk","Increased risk",2018,3,"http://sg.ices.dk/download/icons/3.png","Stock Size"
"2803","pra.27.3a4a",2018,10172,"Advice","Greater North Sea Ecoregion","MSY","10172","3","Management plan","F<sub>MGT</sub>","B<sub>MGT</sub>","Below ","Above",2015,1,"http://sg.ices.dk/download/icons/1.png","Fishing pressure"
"2804","pra.27.3a4a",2018,10172,"Advice","Greater North Sea Ecoregion","MSY","10172","3","Management plan","F<sub>MGT</sub>","B<sub>MGT</sub>","Below ","Above",2016,4,"http://sg.ices.dk/download/icons/4.png","Fishing pressure"
"2805","pra.27.3a4a",2018,10172,"Advice","Greater North Sea Ecoregion","MSY","10172","3","Management plan","F<sub>MGT</sub>","B<sub>MGT</sub>","Below ","Above",2017,4,"http://sg.ices.dk/download/icons/4.png","Fishing pressure"
"2806","pra.27.3a4a",2018,10172,"Advice","Greater North Sea Ecoregion","MSY","10172","3","Management plan","F<sub>MGT</sub>","B<sub>MGT</sub>","Below ","Above",2016,1,"http://sg.ices.dk/download/icons/1.png","Stock Size"
"2807","pra.27.3a4a",2018,10172,"Advice","Greater North Sea Ecoregion","MSY","10172","3","Management plan","F<sub>MGT</sub>","B<sub>MGT</sub>","Below ","Above",2017,4,"http://sg.ices.dk/download/icons/4.png","Stock Size"
"2808","pra.27.3a4a",2018,10172,"Advice","Greater North Sea Ecoregion","MSY","10172","3","Management plan","F<sub>MGT</sub>","B<sub>MGT</sub>","Below ","Above",2018,4,"http://sg.ices.dk/download/icons/4.png","Stock Size"
"2809","pra.27.4a",2018,10220,"Advice","Greater North Sea Ecoregion","PA","10220","1","Maximum sustainable yield","F<sub>MSY</sub>","MSY B<sub>trigger</sub>","Unknown","Unknown",2015,6,"http://sg.ices.dk/download/icons/6.png","Fishing pressure"
"2810","pra.27.4a",2018,10220,"Advice","Greater North Sea Ecoregion","PA","10220","1","Maximum sustainable yield","F<sub>MSY</sub>","MSY B<sub>trigger</sub>","Unknown","Unknown",2016,6,"http://sg.ices.dk/download/icons/6.png","Fishing pressure"
"2811","pra.27.4a",2018,10220,"Advice","Greater North Sea Ecoregion","PA","10220","1","Maximum sustainable yield","F<sub>MSY</sub>","MSY B<sub>trigger</sub>","Unknown","Unknown",2017,6,"http://sg.ices.dk/download/icons/6.png","Fishing pressure"
"2812","pra.27.4a",2018,10220,"Advice","Greater North Sea Ecoregion","PA","10220","1","Maximum sustainable yield","F<sub>MSY</sub>","MSY B<sub>trigger</sub>","Unknown","Unknown",2015,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
"2813","pra.27.4a",2018,10220,"Advice","Greater North Sea Ecoregion","PA","10220","1","Maximum sustainable yield","F<sub>MSY</sub>","MSY B<sub>trigger</sub>","Unknown","Unknown",2016,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
"2814","pra.27.4a",2018,10220,"Advice","Greater North Sea Ecoregion","PA","10220","1","Maximum sustainable yield","F<sub>MSY</sub>","MSY B<sub>trigger</sub>","Unknown","Unknown",2017,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
"2815","pra.27.4a",2018,10220,"Advice","Greater North Sea Ecoregion","PA","10220","2","Precautionary approach","F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>","Unknown","Unknown",2015,6,"http://sg.ices.dk/download/icons/6.png","Fishing pressure"
"2816","pra.27.4a",2018,10220,"Advice","Greater North Sea Ecoregion","PA","10220","2","Precautionary approach","F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>","Unknown","Unknown",2016,6,"http://sg.ices.dk/download/icons/6.png","Fishing pressure"
"2817","pra.27.4a",2018,10220,"Advice","Greater North Sea Ecoregion","PA","10220","2","Precautionary approach","F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>","Unknown","Unknown",2017,6,"http://sg.ices.dk/download/icons/6.png","Fishing pressure"
"2818","pra.27.4a",2018,10220,"Advice","Greater North Sea Ecoregion","PA","10220","2","Precautionary approach","F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>","Unknown","Unknown",2015,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
"2819","pra.27.4a",2018,10220,"Advice","Greater North Sea Ecoregion","PA","10220","2","Precautionary approach","F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>","Unknown","Unknown",2016,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
"2820","pra.27.4a",2018,10220,"Advice","Greater North Sea Ecoregion","PA","10220","2","Precautionary approach","F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>","Unknown","Unknown",2017,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
"2821","pra.27.4a",2018,10220,"Advice","Greater North Sea Ecoregion","PA","10220","3","Management plan","F<sub>MGT</sub>","B<sub>MGT</sub>","Not applicable","Not applicable",2015,0,"http://sg.ices.dk/download/icons/0.png","Fishing pressure"
"2822","pra.27.4a",2018,10220,"Advice","Greater North Sea Ecoregion","PA","10220","3","Management plan","F<sub>MGT</sub>","B<sub>MGT</sub>","Not applicable","Not applicable",2016,0,"http://sg.ices.dk/download/icons/0.png","Fishing pressure"
"2823","pra.27.4a",2018,10220,"Advice","Greater North Sea Ecoregion","PA","10220","3","Management plan","F<sub>MGT</sub>","B<sub>MGT</sub>","Not applicable","Not applicable",2017,0,"http://sg.ices.dk/download/icons/0.png","Fishing pressure"
"2824","pra.27.4a",2018,10220,"Advice","Greater North Sea Ecoregion","PA","10220","3","Management plan","F<sub>MGT</sub>","B<sub>MGT</sub>","Not applicable","Not applicable",2015,0,"http://sg.ices.dk/download/icons/0.png","Stock Size"
"2825","pra.27.4a",2018,10220,"Advice","Greater North Sea Ecoregion","PA","10220","3","Management plan","F<sub>MGT</sub>","B<sub>MGT</sub>","Not applicable","Not applicable",2016,0,"http://sg.ices.dk/download/icons/0.png","Stock Size"
"2826","pra.27.4a",2018,10220,"Advice","Greater North Sea Ecoregion","PA","10220","3","Management plan","F<sub>MGT</sub>","B<sub>MGT</sub>","Not applicable","Not applicable",2017,0,"http://sg.ices.dk/download/icons/0.png","Stock Size"
"2827","pra.27.4a",2018,10220,"Advice","Greater North Sea Ecoregion","PA","10220","4","Qualitative evaluation","-","-","Unknown","Unknown",2015,6,"http://sg.ices.dk/download/icons/6.png","Fishing pressure"
"2828","pra.27.4a",2018,10220,"Advice","Greater North Sea Ecoregion","PA","10220","4","Qualitative evaluation","-","-","Unknown","Unknown",2016,6,"http://sg.ices.dk/download/icons/6.png","Fishing pressure"
"2829","pra.27.4a",2018,10220,"Advice","Greater North Sea Ecoregion","PA","10220","4","Qualitative evaluation","-","-","Unknown","Unknown",2017,6,"http://sg.ices.dk/download/icons/6.png","Fishing pressure"
"2830","pra.27.4a",2018,10220,"Advice","Greater North Sea Ecoregion","PA","10220","4","Qualitative evaluation","-","-","Unknown","Unknown",2015,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
"2831","pra.27.4a",2018,10220,"Advice","Greater North Sea Ecoregion","PA","10220","4","Qualitative evaluation","-","-","Unknown","Unknown",2016,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
"2832","pra.27.4a",2018,10220,"Advice","Greater North Sea Ecoregion","PA","10220","4","Qualitative evaluation","-","-","Unknown","Unknown",2017,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
"2833","raj.27.1012",2017,9116,"Advice","Azores Ecoregion, Oceanic Northeast Atlantic Ecoregion","PA","9116","1","Maximum sustainable yield","F<sub>MSY</sub>","MSY B<sub>trigger</sub>","Undefined","Undefined",2014,6,"http://sg.ices.dk/download/icons/6.png","Fishing pressure"
"2834","raj.27.1012",2017,9116,"Advice","Azores Ecoregion, Oceanic Northeast Atlantic Ecoregion","PA","9116","1","Maximum sustainable yield","F<sub>MSY</sub>","MSY B<sub>trigger</sub>","Undefined","Undefined",2015,6,"http://sg.ices.dk/download/icons/6.png","Fishing pressure"
"2835","raj.27.1012",2017,9116,"Advice","Azores Ecoregion, Oceanic Northeast Atlantic Ecoregion","PA","9116","1","Maximum sustainable yield","F<sub>MSY</sub>","MSY B<sub>trigger</sub>","Undefined","Undefined",2016,6,"http://sg.ices.dk/download/icons/6.png","Fishing pressure"
"2836","raj.27.1012",2017,9116,"Advice","Azores Ecoregion, Oceanic Northeast Atlantic Ecoregion","PA","9116","1","Maximum sustainable yield","F<sub>MSY</sub>","MSY B<sub>trigger</sub>","Undefined","Undefined",2014,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
"2837","raj.27.1012",2017,9116,"Advice","Azores Ecoregion, Oceanic Northeast Atlantic Ecoregion","PA","9116","1","Maximum sustainable yield","F<sub>MSY</sub>","MSY B<sub>trigger</sub>","Undefined","Undefined",2015,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
"2838","raj.27.1012",2017,9116,"Advice","Azores Ecoregion, Oceanic Northeast Atlantic Ecoregion","PA","9116","1","Maximum sustainable yield","F<sub>MSY</sub>","MSY B<sub>trigger</sub>","Undefined","Undefined",2016,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
"2839","raj.27.1012",2017,9116,"Advice","Azores Ecoregion, Oceanic Northeast Atlantic Ecoregion","PA","9116","2","Precautionary approach","F<sub>pa</sub>, F<sub>lim</sub>","B<sub>pa</sub>, B<sub>lim</sub>","Undefined","Undefined",2014,6,"http://sg.ices.dk/download/icons/6.png","Fishing pressure"
"2840","raj.27.1012",2017,9116,"Advice","Azores Ecoregion, Oceanic Northeast Atlantic Ecoregion","PA","9116","2","Precautionary approach","F<sub>pa</sub>, F<sub>lim</sub>","B<sub>pa</sub>, B<sub>lim</sub>","Undefined","Undefined",2015,6,"http://sg.ices.dk/download/icons/6.png","Fishing pressure"
"2841","raj.27.1012",2017,9116,"Advice","Azores Ecoregion, Oceanic Northeast Atlantic Ecoregion","PA","9116","2","Precautionary approach","F<sub>pa</sub>, F<sub>lim</sub>","B<sub>pa</sub>, B<sub>lim</sub>","Undefined","Undefined",2016,6,"http://sg.ices.dk/download/icons/6.png","Fishing pressure"
"2842","raj.27.1012",2017,9116,"Advice","Azores Ecoregion, Oceanic Northeast Atlantic Ecoregion","PA","9116","2","Precautionary approach","F<sub>pa</sub>, F<sub>lim</sub>","B<sub>pa</sub>, B<sub>lim</sub>","Undefined","Undefined",2014,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
"2843","raj.27.1012",2017,9116,"Advice","Azores Ecoregion, Oceanic Northeast Atlantic Ecoregion","PA","9116","2","Precautionary approach","F<sub>pa</sub>, F<sub>lim</sub>","B<sub>pa</sub>, B<sub>lim</sub>","Undefined","Undefined",2015,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
"2844","raj.27.1012",2017,9116,"Advice","Azores Ecoregion, Oceanic Northeast Atlantic Ecoregion","PA","9116","2","Precautionary approach","F<sub>pa</sub>, F<sub>lim</sub>","B<sub>pa</sub>, B<sub>lim</sub>","Undefined","Undefined",2016,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
"2845","raj.27.1012",2017,9116,"Advice","Azores Ecoregion, Oceanic Northeast Atlantic Ecoregion","PA","9116","3","Management plan","F<sub>MGT</sub>","B<sub>MGT</sub>","Not applicable","Not applicable",2014,0,"http://sg.ices.dk/download/icons/0.png","Fishing pressure"
"2846","raj.27.1012",2017,9116,"Advice","Azores Ecoregion, Oceanic Northeast Atlantic Ecoregion","PA","9116","3","Management plan","F<sub>MGT</sub>","B<sub>MGT</sub>","Not applicable","Not applicable",2015,0,"http://sg.ices.dk/download/icons/0.png","Fishing pressure"
"2847","raj.27.1012",2017,9116,"Advice","Azores Ecoregion, Oceanic Northeast Atlantic Ecoregion","PA","9116","3","Management plan","F<sub>MGT</sub>","B<sub>MGT</sub>","Not applicable","Not applicable",2016,0,"http://sg.ices.dk/download/icons/0.png","Fishing pressure"
"2848","raj.27.1012",2017,9116,"Advice","Azores Ecoregion, Oceanic Northeast Atlantic Ecoregion","PA","9116","3","Management plan","F<sub>MGT</sub>","B<sub>MGT</sub>","Not applicable","Not applicable",2014,0,"http://sg.ices.dk/download/icons/0.png","Stock Size"
"2849","raj.27.1012",2017,9116,"Advice","Azores Ecoregion, Oceanic Northeast Atlantic Ecoregion","PA","9116","3","Management plan","F<sub>MGT</sub>","B<sub>MGT</sub>","Not applicable","Not applicable",2015,0,"http://sg.ices.dk/download/icons/0.png","Stock Size"
"2850","raj.27.1012",2017,9116,"Advice","Azores Ecoregion, Oceanic Northeast Atlantic Ecoregion","PA","9116","3","Management plan","F<sub>MGT</sub>","B<sub>MGT</sub>","Not applicable","Not applicable",2016,0,"http://sg.ices.dk/download/icons/0.png","Stock Size"
"2851","raj.27.1012",2017,9116,"Advice","Azores Ecoregion, Oceanic Northeast Atlantic Ecoregion","PA","9116","4","Qualitative evaluation","-","-","Unknown","Unknown",2014,6,"http://sg.ices.dk/download/icons/6.png","Fishing pressure"
"2852","raj.27.1012",2017,9116,"Advice","Azores Ecoregion, Oceanic Northeast Atlantic Ecoregion","PA","9116","4","Qualitative evaluation","-","-","Unknown","Unknown",2015,6,"http://sg.ices.dk/download/icons/6.png","Fishing pressure"
"2853","raj.27.1012",2017,9116,"Advice","Azores Ecoregion, Oceanic Northeast Atlantic Ecoregion","PA","9116","4","Qualitative evaluation","-","-","Unknown","Unknown",2016,6,"http://sg.ices.dk/download/icons/6.png","Fishing pressure"
"2854","raj.27.1012",2017,9116,"Advice","Azores Ecoregion, Oceanic Northeast Atlantic Ecoregion","PA","9116","4","Qualitative evaluation","-","-","Unknown","Unknown",2014,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
"2855","raj.27.1012",2017,9116,"Advice","Azores Ecoregion, Oceanic Northeast Atlantic Ecoregion","PA","9116","4","Qualitative evaluation","-","-","Unknown","Unknown",2015,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
"2856","raj.27.1012",2017,9116,"Advice","Azores Ecoregion, Oceanic Northeast Atlantic Ecoregion","PA","9116","4","Qualitative evaluation","-","-","Unknown","Unknown",2016,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
"2857","raj.27.3a47d",2017,9063,"Advice","Greater North Sea Ecoregion","PA","9063","1","Maximum sustainable yield","F<sub>MSY</sub>","MSY B<sub>trigger</sub>","Undefined","Undefined",2014,6,"http://sg.ices.dk/download/icons/6.png","Fishing pressure"
"2858","raj.27.3a47d",2017,9063,"Advice","Greater North Sea Ecoregion","PA","9063","1","Maximum sustainable yield","F<sub>MSY</sub>","MSY B<sub>trigger</sub>","Undefined","Undefined",2015,6,"http://sg.ices.dk/download/icons/6.png","Fishing pressure"
"2859","raj.27.3a47d",2017,9063,"Advice","Greater North Sea Ecoregion","PA","9063","1","Maximum sustainable yield","F<sub>MSY</sub>","MSY B<sub>trigger</sub>","Undefined","Undefined",2016,6,"http://sg.ices.dk/download/icons/6.png","Fishing pressure"
"2860","raj.27.3a47d",2017,9063,"Advice","Greater North Sea Ecoregion","PA","9063","1","Maximum sustainable yield","F<sub>MSY</sub>","MSY B<sub>trigger</sub>","Undefined","Undefined",2014,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
"2861","raj.27.3a47d",2017,9063,"Advice","Greater North Sea Ecoregion","PA","9063","1","Maximum sustainable yield","F<sub>MSY</sub>","MSY B<sub>trigger</sub>","Undefined","Undefined",2015,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
"2862","raj.27.3a47d",2017,9063,"Advice","Greater North Sea Ecoregion","PA","9063","1","Maximum sustainable yield","F<sub>MSY</sub>","MSY B<sub>trigger</sub>","Undefined","Undefined",2016,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
"2863","raj.27.3a47d",2017,9063,"Advice","Greater North Sea Ecoregion","PA","9063","2","Precautionary approach","F<sub>pa</sub>, F<sub>lim</sub>","B<sub>pa</sub>, B<sub>lim</sub>","Undefined","Undefined",2014,6,"http://sg.ices.dk/download/icons/6.png","Fishing pressure"
"2864","raj.27.3a47d",2017,9063,"Advice","Greater North Sea Ecoregion","PA","9063","2","Precautionary approach","F<sub>pa</sub>, F<sub>lim</sub>","B<sub>pa</sub>, B<sub>lim</sub>","Undefined","Undefined",2015,6,"http://sg.ices.dk/download/icons/6.png","Fishing pressure"
"2865","raj.27.3a47d",2017,9063,"Advice","Greater North Sea Ecoregion","PA","9063","2","Precautionary approach","F<sub>pa</sub>, F<sub>lim</sub>","B<sub>pa</sub>, B<sub>lim</sub>","Undefined","Undefined",2016,6,"http://sg.ices.dk/download/icons/6.png","Fishing pressure"
"2866","raj.27.3a47d",2017,9063,"Advice","Greater North Sea Ecoregion","PA","9063","2","Precautionary approach","F<sub>pa</sub>, F<sub>lim</sub>","B<sub>pa</sub>, B<sub>lim</sub>","Undefined","Undefined",2014,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
"2867","raj.27.3a47d",2017,9063,"Advice","Greater North Sea Ecoregion","PA","9063","2","Precautionary approach","F<sub>pa</sub>, F<sub>lim</sub>","B<sub>pa</sub>, B<sub>lim</sub>","Undefined","Undefined",2015,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
"2868","raj.27.3a47d",2017,9063,"Advice","Greater North Sea Ecoregion","PA","9063","2","Precautionary approach","F<sub>pa</sub>, F<sub>lim</sub>","B<sub>pa</sub>, B<sub>lim</sub>","Undefined","Undefined",2016,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
"2869","raj.27.3a47d",2017,9063,"Advice","Greater North Sea Ecoregion","PA","9063","3","Management plan","F<sub>MGT</sub>","B<sub>MGT</sub>","Not applicable","Not applicable",2014,0,"http://sg.ices.dk/download/icons/0.png","Fishing pressure"
"2870","raj.27.3a47d",2017,9063,"Advice","Greater North Sea Ecoregion","PA","9063","3","Management plan","F<sub>MGT</sub>","B<sub>MGT</sub>","Not applicable","Not applicable",2015,0,"http://sg.ices.dk/download/icons/0.png","Fishing pressure"
"2871","raj.27.3a47d",2017,9063,"Advice","Greater North Sea Ecoregion","PA","9063","3","Management plan","F<sub>MGT</sub>","B<sub>MGT</sub>","Not applicable","Not applicable",2016,0,"http://sg.ices.dk/download/icons/0.png","Fishing pressure"
"2872","raj.27.3a47d",2017,9063,"Advice","Greater North Sea Ecoregion","PA","9063","3","Management plan","F<sub>MGT</sub>","B<sub>MGT</sub>","Not applicable","Not applicable",2014,0,"http://sg.ices.dk/download/icons/0.png","Stock Size"
"2873","raj.27.3a47d",2017,9063,"Advice","Greater North Sea Ecoregion","PA","9063","3","Management plan","F<sub>MGT</sub>","B<sub>MGT</sub>","Not applicable","Not applicable",2015,0,"http://sg.ices.dk/download/icons/0.png","Stock Size"
"2874","raj.27.3a47d",2017,9063,"Advice","Greater North Sea Ecoregion","PA","9063","3","Management plan","F<sub>MGT</sub>","B<sub>MGT</sub>","Not applicable","Not applicable",2016,0,"http://sg.ices.dk/download/icons/0.png","Stock Size"
"2875","raj.27.3a47d",2017,9063,"Advice","Greater North Sea Ecoregion","PA","9063","4","Qualitative evaluation","-","-","Unknown","Unknown",2014,6,"http://sg.ices.dk/download/icons/6.png","Fishing pressure"
"2876","raj.27.3a47d",2017,9063,"Advice","Greater North Sea Ecoregion","PA","9063","4","Qualitative evaluation","-","-","Unknown","Unknown",2015,6,"http://sg.ices.dk/download/icons/6.png","Fishing pressure"
"2877","raj.27.3a47d",2017,9063,"Advice","Greater North Sea Ecoregion","PA","9063","4","Qualitative evaluation","-","-","Unknown","Unknown",2016,6,"http://sg.ices.dk/download/icons/6.png","Fishing pressure"
"2878","raj.27.3a47d",2017,9063,"Advice","Greater North Sea Ecoregion","PA","9063","4","Qualitative evaluation","-","-","Unknown","Unknown",2014,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
"2879","raj.27.3a47d",2017,9063,"Advice","Greater North Sea Ecoregion","PA","9063","4","Qualitative evaluation","-","-","Unknown","Unknown",2015,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
"2880","raj.27.3a47d",2017,9063,"Advice","Greater North Sea Ecoregion","PA","9063","4","Qualitative evaluation","-","-","Unknown","Unknown",2016,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
"2881","raj.27.67a-ce-h",2018,10096,"Advice","Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","No advice","10096","1","Maximum sustainable yield","F<sub>MSY</sub>","MSY B<sub>trigger</sub>","Unknown","Unknown",2015,6,"http://sg.ices.dk/download/icons/6.png","Fishing pressure"
"2882","raj.27.67a-ce-h",2018,10096,"Advice","Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","No advice","10096","1","Maximum sustainable yield","F<sub>MSY</sub>","MSY B<sub>trigger</sub>","Unknown","Unknown",2016,6,"http://sg.ices.dk/download/icons/6.png","Fishing pressure"
"2883","raj.27.67a-ce-h",2018,10096,"Advice","Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","No advice","10096","1","Maximum sustainable yield","F<sub>MSY</sub>","MSY B<sub>trigger</sub>","Unknown","Unknown",2017,6,"http://sg.ices.dk/download/icons/6.png","Fishing pressure"
"2884","raj.27.67a-ce-h",2018,10096,"Advice","Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","No advice","10096","1","Maximum sustainable yield","F<sub>MSY</sub>","MSY B<sub>trigger</sub>","Unknown","Unknown",2015,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
"2885","raj.27.67a-ce-h",2018,10096,"Advice","Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","No advice","10096","1","Maximum sustainable yield","F<sub>MSY</sub>","MSY B<sub>trigger</sub>","Unknown","Unknown",2016,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
"2886","raj.27.67a-ce-h",2018,10096,"Advice","Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","No advice","10096","1","Maximum sustainable yield","F<sub>MSY</sub>","MSY B<sub>trigger</sub>","Unknown","Unknown",2017,6,"http://sg.ices.dk/download/icons/6.png","Stock Size"
