"","fishstock","AssessmentYear","Year","recruitment","high_recruitment","low_recruitment","low_SSB","SSB","high_SSB","catches","landings","discards","low_F","F","high_F","StockPublishNote","Purpose","Fage","recruitment_age","units","stockSizeDescription","stockSizeUnits","fishingPressureDescription","fishingPressureUnits"
"144","ank.27.78abd",2019,1990,NA,NA,NA,NA,NA,NA,NA,9631,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per hour","F",NA
"145","ank.27.78abd",2019,1991,NA,NA,NA,NA,NA,NA,NA,8779,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per hour","F",NA
"146","ank.27.78abd",2019,1992,NA,NA,NA,NA,NA,NA,NA,8176,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per hour","F",NA
"147","ank.27.78abd",2019,1993,NA,NA,NA,NA,NA,NA,NA,6567,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per hour","F",NA
"148","ank.27.78abd",2019,1994,NA,NA,NA,NA,NA,NA,NA,5745,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per hour","F",NA
"149","ank.27.78abd",2019,1995,NA,NA,NA,NA,NA,NA,NA,6954,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per hour","F",NA
"150","ank.27.78abd",2019,1996,NA,NA,NA,NA,NA,NA,NA,8093,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per hour","F",NA
"151","ank.27.78abd",2019,1997,NA,NA,NA,NA,NA,NA,NA,8116,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per hour","F",NA
"152","ank.27.78abd",2019,1998,NA,NA,NA,NA,NA,NA,NA,8598,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per hour","F",NA
"153","ank.27.78abd",2019,1999,NA,NA,NA,NA,NA,NA,NA,6738,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per hour","F",NA
"154","ank.27.78abd",2019,2000,NA,NA,NA,NA,NA,NA,NA,6644,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per hour","F",NA
"155","ank.27.78abd",2019,2001,NA,NA,NA,NA,NA,NA,NA,5728,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per hour","F",NA
"156","ank.27.78abd",2019,2002,NA,NA,NA,NA,NA,NA,NA,6505,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per hour","F",NA
"157","ank.27.78abd",2019,2003,0,0,0,"0.66",1.04,1.42,NA,8171,179,NA,"1.612",NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per hour","F",NA
"158","ank.27.78abd",2019,2004,2,3,1,"0.68",1.03,1.38,NA,7537,676,NA,"1.637",NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per hour","F",NA
"159","ank.27.78abd",2019,2005,1,1,0,"0.59",0.89,1.19,NA,7187,727,NA,"1.6",NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per hour","F",NA
"160","ank.27.78abd",2019,2006,1,1,0,"0.92",1.3,1.67,NA,6131,704,NA,"1.461",NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per hour","F",NA
"161","ank.27.78abd",2019,2007,1,2,1,"1.05",1.49,1.92,NA,6608,413,NA,"1.483",NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per hour","F",NA
"162","ank.27.78abd",2019,2008,2,2,1,"1.96",2.6,3.23,NA,7399,1585,NA,"1.309",NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per hour","F",NA
"163","ank.27.78abd",2019,2009,0,0,0,"1.45",1.96,2.48,NA,8287,2113,NA,"1.204",NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per hour","F",NA
"164","ank.27.78abd",2019,2010,1,1,0,"1.38",1.94,2.51,NA,8626,1436,NA,"1.259",NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per hour","F",NA
"165","ank.27.78abd",2019,2011,2,3,1,"1.33",1.83,2.33,NA,9348,971,NA,"1.208",NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per hour","F",NA
"166","ank.27.78abd",2019,2012,1,2,1,"1.24",1.81,2.39,NA,8429,1459,NA,"1.213",NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per hour","F",NA
"167","ank.27.78abd",2019,2013,6,8,3,"1.55",2.09,2.64,NA,10475,2285,NA,"1.293",NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per hour","F",NA
"168","ank.27.78abd",2019,2014,2,2,1,"1.3",1.78,2.26,NA,9832,2570,NA,"1.164",NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per hour","F",NA
"169","ank.27.78abd",2019,2015,1,2,1,"0.99",1.5,2.01,NA,9649,1460,NA,"1.122",NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per hour","F",NA
"170","ank.27.78abd",2019,2016,1,2,1,"1.76",2.34,2.92,NA,10220,2441,NA,"1.113",NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per hour","F",NA
"171","ank.27.78abd",2019,2017,1,1,1,"2.88",2.88,2.88,NA,11690,1770,NA,"0.882",NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per hour","F",NA
"172","ank.27.78abd",2019,2018,2,3,1,"3.38",4.37,5.36,NA,10174,1109,NA,"0.729",NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per hour","F",NA
"173","ank.27.8c9a",2019,1978,NA,NA,NA,NA,NA,NA,NA,355,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy",NA,"F/Fmsy","ratio"
"174","ank.27.8c9a",2019,1979,NA,NA,NA,NA,NA,NA,NA,516,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy",NA,"F/Fmsy","ratio"
"175","ank.27.8c9a",2019,1980,NA,NA,NA,"0.66",1.39,2.94,NA,2110,NA,"0.38","0.8",1.68,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy",NA,"F/Fmsy","ratio"
"176","ank.27.8c9a",2019,1981,NA,NA,NA,"0.74",1.42,2.74,NA,2300,NA,"0.41","0.83",1.65,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy",NA,"F/Fmsy","ratio"
"177","ank.27.8c9a",2019,1982,NA,NA,NA,"0.8",1.45,2.63,NA,2369,NA,"0.45","0.86",1.65,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy",NA,"F/Fmsy","ratio"
"178","ank.27.8c9a",2019,1983,NA,NA,NA,"0.84",1.5,2.68,NA,2379,NA,"0.46","0.88",1.67,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy",NA,"F/Fmsy","ratio"
"179","ank.27.8c9a",2019,1984,NA,NA,NA,"0.75",1.31,2.31,NA,1929,NA,"0.47","0.88",1.66,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy",NA,"F/Fmsy","ratio"
"180","ank.27.8c9a",2019,1985,NA,NA,NA,"0.62",1.07,1.84,NA,1833,NA,"0.47","0.86",1.6,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy",NA,"F/Fmsy","ratio"
"181","ank.27.8c9a",2019,1986,NA,NA,NA,"0.71",1.21,2.05,NA,2563,NA,"0.5","0.92",1.67,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy",NA,"F/Fmsy","ratio"
"182","ank.27.8c9a",2019,1987,NA,NA,NA,"0.95",1.64,2.82,NA,3832,NA,"0.6","1.09",2,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy",NA,"F/Fmsy","ratio"
"183","ank.27.8c9a",2019,1988,NA,NA,NA,"0.95",1.68,2.97,NA,3700,NA,"0.69","1.31",2.48,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy",NA,"F/Fmsy","ratio"
"184","ank.27.8c9a",2019,1989,NA,NA,NA,"0.68",1.19,2.09,NA,2578,NA,"0.68","1.3",2.49,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy",NA,"F/Fmsy","ratio"
"185","ank.27.8c9a",2019,1990,NA,NA,NA,"0.59",1.04,1.84,NA,2334,NA,"0.66","1.25",2.38,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy",NA,"F/Fmsy","ratio"
"186","ank.27.8c9a",2019,1991,NA,NA,NA,"0.53",0.94,1.65,NA,2162,NA,"0.67","1.27",2.42,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy",NA,"F/Fmsy","ratio"
"187","ank.27.8c9a",2019,1992,NA,NA,NA,"0.49",0.87,1.53,NA,2111,NA,"0.7","1.33",2.51,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy",NA,"F/Fmsy","ratio"
"188","ank.27.8c9a",2019,1993,NA,NA,NA,"0.45",0.78,1.37,NA,2227,NA,"0.8","1.53",2.9,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy",NA,"F/Fmsy","ratio"
"189","ank.27.8c9a",2019,1994,NA,NA,NA,"0.36",0.62,1.07,NA,1580,NA,"0.8","1.51",2.84,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy",NA,"F/Fmsy","ratio"
"190","ank.27.8c9a",2019,1995,NA,NA,NA,"0.37",0.63,1.08,NA,1843,NA,"0.76","1.4",2.6,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy",NA,"F/Fmsy","ratio"
"191","ank.27.8c9a",2019,1996,NA,NA,NA,"0.42",0.72,1.25,NA,1629,NA,"0.69","1.3",2.42,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy",NA,"F/Fmsy","ratio"
"192","ank.27.8c9a",2019,1997,NA,NA,NA,"0.45",0.77,1.32,NA,1813,NA,"0.6","1.11",2.07,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy",NA,"F/Fmsy","ratio"
"193","ank.27.8c9a",2019,1998,NA,NA,NA,"0.61",1.07,1.86,NA,2089,NA,"0.54","1.03",1.94,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy",NA,"F/Fmsy","ratio"
"194","ank.27.8c9a",2019,1999,NA,NA,NA,"0.67",1.19,2.13,NA,1879,NA,"0.49","0.94",1.82,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy",NA,"F/Fmsy","ratio"
"195","ank.27.8c9a",2019,2000,NA,NA,NA,"0.58",1.05,1.89,NA,1369,NA,"0.43","0.84",1.65,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy",NA,"F/Fmsy","ratio"
"196","ank.27.8c9a",2019,2001,NA,NA,NA,"0.44",0.79,1.42,NA,1013,NA,"0.4","0.79",1.54,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy",NA,"F/Fmsy","ratio"
"197","ank.27.8c9a",2019,2002,NA,NA,NA,"0.34",0.61,1.08,NA,810,NA,"0.38","0.74",1.44,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy",NA,"F/Fmsy","ratio"
"198","ank.27.8c9a",2019,2003,NA,NA,NA,"0.34",0.61,1.09,NA,934,NA,"0.39","0.75",1.44,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy",NA,"F/Fmsy","ratio"
"199","ank.27.8c9a",2019,2004,NA,NA,NA,"0.37",0.65,1.14,NA,993,NA,"0.43","0.83",1.59,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy",NA,"F/Fmsy","ratio"
"200","ank.27.8c9a",2019,2005,NA,NA,NA,"0.33",0.58,1.02,NA,933,NA,"0.43","0.82",1.56,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy",NA,"F/Fmsy","ratio"
"201","ank.27.8c9a",2019,2006,NA,NA,NA,"0.4",0.7,1.22,NA,1161,NA,"0.4","0.75",1.44,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy",NA,"F/Fmsy","ratio"
"202","ank.27.8c9a",2019,2007,NA,NA,NA,"0.57",1.02,1.82,NA,1306,NA,"0.36","0.7",1.35,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy",NA,"F/Fmsy","ratio"
"203","ank.27.8c9a",2019,2008,NA,NA,NA,"0.6",1.05,1.85,NA,957,NA,"0.3","0.59",1.13,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy",NA,"F/Fmsy","ratio"
"204","ank.27.8c9a",2019,2009,NA,NA,NA,"0.52",0.9,1.55,NA,774,NA,"0.25","0.48",0.9,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy",NA,"F/Fmsy","ratio"
"205","ank.27.8c9a",2019,2010,NA,NA,NA,"0.59",0.98,1.65,NA,754,NA,"0.22","0.4",0.75,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy",NA,"F/Fmsy","ratio"
"206","ank.27.8c9a",2019,2011,NA,NA,NA,"0.71",1.18,1.98,NA,948,NA,"0.21","0.38",0.7,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy",NA,"F/Fmsy","ratio"
"207","ank.27.8c9a",2019,2012,NA,NA,NA,"0.88",1.47,2.45,NA,1141,NA,"0.21","0.39",0.72,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy",NA,"F/Fmsy","ratio"
"208","ank.27.8c9a",2019,2013,NA,NA,NA,"0.97",1.58,2.59,NA,1071,NA,"0.21","0.37",0.68,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy",NA,"F/Fmsy","ratio"
"209","ank.27.8c9a",2019,2014,NA,NA,NA,"1.03",1.64,2.61,NA,998,NA,"0.19","0.33",0.59,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy",NA,"F/Fmsy","ratio"
"210","ank.27.8c9a",2019,2015,NA,NA,NA,"1.15",1.81,2.86,NA,1047,NA,"0.17","0.3",0.53,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy",NA,"F/Fmsy","ratio"
"211","ank.27.8c9a",2019,2016,NA,NA,NA,"1.29",2.03,3.18,NA,1014,NA,"0.16","0.29",0.5,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy",NA,"F/Fmsy","ratio"
"212","ank.27.8c9a",2019,2017,NA,NA,NA,"1.18",1.83,2.83,NA,861,NA,"0.15","0.27",0.46,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy",NA,"F/Fmsy","ratio"
"213","ank.27.8c9a",2019,2018,NA,NA,NA,"1.16",1.8,2.81,NA,764,NA,"0.14","0.24",0.42,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy",NA,"F/Fmsy","ratio"
"214","ank.27.8c9a",2019,2019,NA,NA,NA,"1.09",1.7,2.67,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy",NA,"F/Fmsy","ratio"
"215","aru.27.123a4",2019,1988,NA,NA,NA,NA,NA,NA,NA,14096,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","F",NA
"216","aru.27.123a4",2019,1989,NA,NA,NA,NA,NA,NA,NA,12176,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","F",NA
"217","aru.27.123a4",2019,1990,NA,NA,NA,NA,NA,NA,NA,11441,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","F",NA
"218","aru.27.123a4",2019,1991,NA,NA,NA,NA,NA,NA,NA,10295,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","F",NA
"219","aru.27.123a4",2019,1992,NA,NA,NA,NA,NA,NA,NA,12668,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","F",NA
"220","aru.27.123a4",2019,1993,NA,NA,NA,NA,NA,NA,NA,11188,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","F",NA
"221","aru.27.123a4",2019,1994,NA,NA,NA,NA,NA,NA,NA,7953,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","F",NA
"222","aru.27.123a4",2019,1995,NA,NA,NA,NA,NA,NA,NA,7857,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","F",NA
"223","aru.27.123a4",2019,1996,NA,NA,NA,NA,NA,NA,NA,8263,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","F",NA
"224","aru.27.123a4",2019,1997,NA,NA,NA,NA,NA,NA,NA,7165,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","F",NA
"225","aru.27.123a4",2019,1998,NA,NA,NA,NA,NA,NA,NA,10277,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","F",NA
"226","aru.27.123a4",2019,1999,NA,NA,NA,NA,NA,NA,NA,8596,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","F",NA
"227","aru.27.123a4",2019,2000,NA,NA,NA,NA,NA,NA,NA,7654,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","F",NA
"228","aru.27.123a4",2019,2001,NA,NA,NA,NA,NA,NA,NA,16549,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","F",NA
"229","aru.27.123a4",2019,2002,NA,NA,NA,NA,NA,NA,NA,8672,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","F",NA
"230","aru.27.123a4",2019,2003,NA,NA,NA,NA,NA,NA,NA,9969,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","F",NA
"231","aru.27.123a4",2019,2004,NA,NA,NA,NA,NA,NA,NA,16817,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","F",NA
"232","aru.27.123a4",2019,2005,NA,NA,NA,NA,NA,NA,NA,17595,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","F",NA
"233","aru.27.123a4",2019,2006,NA,NA,NA,NA,NA,NA,NA,25496,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","F",NA
"234","aru.27.123a4",2019,2007,NA,NA,NA,NA,NA,NA,NA,16374,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","F",NA
"235","aru.27.123a4",2019,2008,NA,NA,NA,NA,NA,NA,NA,13424,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","F",NA
"236","aru.27.123a4",2019,2009,NA,NA,NA,NA,216783,NA,NA,13495,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","F",NA
"237","aru.27.123a4",2019,2010,NA,NA,NA,NA,NA,NA,NA,12898,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","F",NA
"238","aru.27.123a4",2019,2011,NA,NA,NA,NA,NA,NA,NA,12064,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","F",NA
"239","aru.27.123a4",2019,2012,NA,NA,NA,NA,177897,NA,NA,12485,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","F",NA
"240","aru.27.123a4",2019,2013,NA,NA,NA,NA,NA,NA,NA,13229,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","F",NA
"241","aru.27.123a4",2019,2014,NA,NA,NA,NA,328143,NA,NA,15062,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","F",NA
"242","aru.27.123a4",2019,2015,NA,NA,NA,NA,NA,NA,NA,15236,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","F",NA
"243","aru.27.123a4",2019,2016,NA,NA,NA,NA,571561,NA,NA,18893,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","F",NA
"244","aru.27.123a4",2019,2017,NA,NA,NA,NA,NA,NA,NA,17835,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","F",NA
"245","aru.27.123a4",2019,2018,NA,NA,NA,NA,301611,NA,NA,23859,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","F",NA
"246","aru.27.5a14",2019,2000,NA,NA,NA,"2735",20764,38794,NA,5657,NA,NA,"0.272",NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","F",NA
"247","aru.27.5a14",2019,2001,NA,NA,NA,"9503",22426,35348,NA,3043,NA,NA,"0.136",NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","F",NA
"248","aru.27.5a14",2019,2002,NA,NA,NA,"9779",18465,27151,NA,4960,NA,NA,"0.269",NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","F",NA
"249","aru.27.5a14",2019,2003,NA,NA,NA,"9886",14826,19766,NA,2686,NA,NA,"0.181",NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","F",NA
"250","aru.27.5a14",2019,2004,NA,NA,NA,"14854",30289,45724,NA,3637,NA,NA,"0.12",NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","F",NA
"251","aru.27.5a14",2019,2005,NA,NA,NA,"14722",33956,53190,NA,4481,NA,NA,"0.132",NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","F",NA
"252","aru.27.5a14",2019,2006,NA,NA,NA,"15885",28317,40749,NA,4775,NA,NA,"0.169",NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","F",NA
"253","aru.27.5a14",2019,2007,NA,NA,NA,"18155",26832,35510,NA,4226,NA,NA,"0.157",NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","F",NA
"254","aru.27.5a14",2019,2008,NA,NA,NA,"19165",36458,53751,NA,8778,NA,NA,"0.241",NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","F",NA
"255","aru.27.5a14",2019,2009,NA,NA,NA,"21527",60280,99033,NA,10829,NA,NA,"0.18",NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","F",NA
"256","aru.27.5a14",2019,2010,NA,NA,NA,"12314",33383,54452,NA,16428,NA,NA,"0.492",NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","F",NA
"257","aru.27.5a14",2019,2011,NA,NA,NA,NA,NA,NA,NA,10515,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","F",NA
"258","aru.27.5a14",2019,2012,NA,NA,NA,"9548",37413,65278,NA,9290,NA,NA,"0.248",NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","F",NA
"259","aru.27.5a14",2019,2013,NA,NA,NA,"16500",31505,46510,NA,7154,NA,NA,"0.227",NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","F",NA
"260","aru.27.5a14",2019,2014,NA,NA,NA,"15867",69073,122278,NA,7245,NA,NA,"0.105",NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","F",NA
"261","aru.27.5a14",2019,2015,NA,NA,NA,"20355",46114,71873,NA,6068,NA,NA,"0.132",NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","F",NA
"262","aru.27.5a14",2019,2016,NA,NA,NA,"17864",75200,132535,NA,5662,NA,NA,"0.075",NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","F",NA
"263","aru.27.5a14",2019,2017,NA,NA,NA,"15356",44463,73570,NA,4612,NA,NA,"0.104",NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","F",NA
"264","aru.27.5a14",2019,2018,NA,NA,NA,"22834",55694,88553,NA,4460,NA,NA,"0.08",NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","F",NA
"265","aru.27.5b6a",2019,1988,NA,NA,NA,NA,NA,NA,NA,8211,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per hour","F",NA
"266","aru.27.5b6a",2019,1989,NA,NA,NA,NA,NA,NA,NA,20808,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per hour","F",NA
"267","aru.27.5b6a",2019,1990,NA,NA,NA,NA,NA,NA,NA,9683,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per hour","F",NA
"268","aru.27.5b6a",2019,1991,NA,NA,NA,NA,NA,NA,NA,4786,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per hour","F",NA
"269","aru.27.5b6a",2019,1992,NA,NA,NA,NA,NA,NA,NA,6974,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per hour","F",NA
"270","aru.27.5b6a",2019,1993,NA,NA,NA,NA,NA,NA,NA,2132,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per hour","F",NA
"271","aru.27.5b6a",2019,1994,NA,NA,NA,NA,NA,NA,NA,8595,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per hour","F",NA
"272","aru.27.5b6a",2019,1995,NA,NA,NA,NA,NA,NA,NA,17224,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per hour","F",NA
"273","aru.27.5b6a",2019,1996,NA,NA,NA,"10.191",52.94,95.688,NA,15130,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per hour","F",NA
"274","aru.27.5b6a",2019,1997,NA,NA,NA,"14.972",45.549,76.127,NA,15702,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per hour","F",NA
"275","aru.27.5b6a",2019,1998,NA,NA,NA,"10.727",31.539,52.351,NA,23126,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per hour","F",NA
"276","aru.27.5b6a",2019,1999,NA,NA,NA,"9.988",34.287,58.586,NA,16452,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per hour","F",NA
"277","aru.27.5b6a",2019,2000,NA,NA,NA,"4.64",39.972,75.303,NA,12198,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per hour","F",NA
"278","aru.27.5b6a",2019,2001,NA,NA,NA,"14.945",40.525,66.105,NA,24547,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per hour","F",NA
"279","aru.27.5b6a",2019,2002,NA,NA,NA,"6.577",18.817,31.058,NA,19237,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per hour","F",NA
"280","aru.27.5b6a",2019,2003,NA,NA,NA,"8.572",25.46,42.347,NA,8597,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per hour","F",NA
"281","aru.27.5b6a",2019,2004,NA,NA,NA,"10.138",32.93,55.722,NA,10369,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per hour","F",NA
"282","aru.27.5b6a",2019,2005,NA,NA,NA,"5.531",21.712,37.892,NA,12647,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per hour","F",NA
"283","aru.27.5b6a",2019,2006,NA,NA,NA,"7.155",27.716,48.276,NA,17456,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per hour","F",NA
"284","aru.27.5b6a",2019,2007,NA,NA,NA,"5.263",16.182,27.101,NA,21943,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per hour","F",NA
