Year,StockKeyLabel,FisheriesGuild,AssessmentYear,F,FMSY,SSB,MSYBtrigger,catches,landings,discards
2013,fle.27.2628,benthic,2017,NA,NA,153,NA,NA,5089,NA
2005,fle.27.2628,benthic,2017,NA,NA,199,NA,NA,6058,NA
2006,fle.27.2628,benthic,2017,NA,NA,125,NA,NA,4524,NA
2009,fle.27.2628,benthic,2017,NA,NA,153,NA,NA,3398,NA
1999,fle.27.2628,benthic,2017,NA,NA,NA,NA,NA,3590,NA
2014,fle.27.2628,benthic,2017,NA,NA,72,NA,NA,4614,NA
2015,fle.27.2628,benthic,2017,NA,NA,84,NA,5388,4443,945
2012,fle.27.2628,benthic,2017,NA,NA,169,NA,NA,3959,NA
2007,fle.27.2628,benthic,2017,NA,NA,231,NA,NA,5905,NA
2000,fle.27.2628,benthic,2017,NA,NA,NA,NA,NA,3049,NA
2001,fle.27.2628,benthic,2017,NA,NA,336,NA,NA,3941,NA
2016,fle.27.2628,benthic,2017,NA,NA,85,NA,4443,4252,191
2002,fle.27.2628,benthic,2017,NA,NA,275,NA,NA,3798,NA
1999,fle.27.2729-32,benthic,2017,NA,NA,NA,NA,NA,406,NA
2010,fle.27.2729-32,benthic,2017,NA,NA,0.49,NA,NA,227,NA
1987,fle.27.2729-32,benthic,2017,NA,NA,NA,NA,NA,787,NA
2009,fle.27.2729-32,benthic,2017,NA,NA,0.71,NA,NA,262,NA
1985,fle.27.2729-32,benthic,2017,NA,NA,NA,NA,NA,1157,NA
1986,fle.27.2729-32,benthic,2017,NA,NA,NA,NA,NA,952,NA
1998,fle.27.2729-32,benthic,2017,NA,NA,NA,NA,NA,397,NA
2000,fle.27.2729-32,benthic,2017,NA,NA,2.03,NA,NA,422,NA
2001,fle.27.2729-32,benthic,2017,NA,NA,1.38,NA,NA,503,NA
2002,fle.27.2729-32,benthic,2017,NA,NA,0.64,NA,NA,523,NA
2003,fle.27.2729-32,benthic,2017,NA,NA,1.67,NA,NA,374,NA
2012,fle.27.2729-32,benthic,2017,NA,NA,0.56,NA,NA,190,NA
1980,fle.27.2729-32,benthic,2017,NA,NA,NA,NA,NA,1519,NA
1981,fle.27.2729-32,benthic,2017,NA,NA,NA,NA,NA,1656,NA
1982,fle.27.2729-32,benthic,2017,NA,NA,NA,NA,NA,1854,NA
1983,fle.27.2729-32,benthic,2017,NA,NA,NA,NA,NA,870,NA
1984,fle.27.2729-32,benthic,2017,NA,NA,NA,NA,NA,1610,NA
2008,fle.27.2729-32,benthic,2017,NA,NA,1.77,NA,NA,249,NA
1997,fle.27.2729-32,benthic,2017,NA,NA,NA,NA,NA,406,NA
2011,fle.27.2729-32,benthic,2017,NA,NA,0.58,NA,NA,221,NA
1990,fle.27.2729-32,benthic,2017,NA,NA,NA,NA,NA,343,NA
2013,fle.27.2729-32,benthic,2017,NA,NA,1.21,NA,NA,237,NA
1988,fle.27.2729-32,benthic,2017,NA,NA,NA,NA,NA,728,NA
2015,fle.27.2729-32,benthic,2017,NA,NA,4.37,NA,NA,176,NA
2016,fle.27.2729-32,benthic,2017,NA,NA,1.18,NA,NA,173,NA
2007,fle.27.2729-32,benthic,2017,NA,NA,1.29,NA,NA,263,NA
2014,fle.27.2729-32,benthic,2017,NA,NA,1.26,NA,NA,183,NA
1992,fle.27.2729-32,benthic,2017,NA,NA,NA,NA,NA,245,NA
1989,fle.27.2729-32,benthic,2017,NA,NA,NA,NA,NA,566,NA
1994,fle.27.2729-32,benthic,2017,NA,NA,NA,NA,NA,129,NA
1996,fle.27.2729-32,benthic,2017,NA,NA,NA,NA,NA,450,NA
1995,fle.27.2729-32,benthic,2017,NA,NA,NA,NA,NA,258,NA
1993,fle.27.2729-32,benthic,2017,NA,NA,NA,NA,NA,307,NA
2004,fle.27.2729-32,benthic,2017,NA,NA,0.86,NA,NA,373,NA
1991,fle.27.2729-32,benthic,2017,NA,NA,NA,NA,NA,349,NA
2006,fle.27.2729-32,benthic,2017,NA,NA,1.04,NA,NA,344,NA
2005,fle.27.2729-32,benthic,2017,NA,NA,1.03,NA,NA,330,NA
2015,her.27.20-24,pelagic,2018,0.32,0.31,101335,150000,NA,37490,NA
1999,her.27.20-24,pelagic,2018,0.564,0.31,120712,150000,NA,97234,NA
1996,her.27.20-24,pelagic,2018,0.637,0.31,131543,150000,NA,121260,NA
2014,her.27.20-24,pelagic,2018,0.309,0.31,98492,150000,NA,37358,NA
2017,her.27.20-24,pelagic,2018,0.332,0.31,104170,150000,NA,46340,NA
2013,her.27.20-24,pelagic,2018,0.336,0.31,90903,150000,NA,43827,NA
1991,her.27.20-24,pelagic,2018,0.47,0.31,296138,150000,NA,191573,NA
1997,her.27.20-24,pelagic,2018,0.623,0.31,148396,150000,NA,115585,NA
1998,her.27.20-24,pelagic,2018,0.606,0.31,120188,150000,NA,107033,NA
2018,her.27.20-24,pelagic,2018,NA,0.31,104169,150000,NA,NA,NA
1995,her.27.20-24,pelagic,2018,0.616,0.31,191060,150000,NA,150820,NA
1992,her.27.20-24,pelagic,2018,0.514,0.31,295976,150000,NA,194408,NA
2016,her.27.20-24,pelagic,2018,0.334,0.31,102294,150000,NA,51299,NA
2012,her.27.20-24,pelagic,2018,0.342,0.31,76929,150000,NA,38646,NA
2000,her.27.20-24,pelagic,2018,0.574,0.31,122762,150000,NA,109913,NA
2009,her.27.20-24,pelagic,2018,0.501,0.31,82144,150000,NA,67259,NA
1993,her.27.20-24,pelagic,2018,0.561,0.31,278142,150000,NA,185010,NA
2003,her.27.20-24,pelagic,2018,0.491,0.31,130109,150000,NA,78310,NA
1994,her.27.20-24,pelagic,2018,0.597,0.31,223477,150000,NA,172439,NA
2001,her.27.20-24,pelagic,2018,0.567,0.31,137980,150000,NA,105806,NA
2010,her.27.20-24,pelagic,2018,0.416,0.31,77925,150000,NA,42214,NA
2011,her.27.20-24,pelagic,2018,0.341,0.31,73016,150000,NA,27771,NA
2008,her.27.20-24,pelagic,2018,0.538,0.31,87842,150000,NA,69489,NA
2002,her.27.20-24,pelagic,2018,0.519,0.31,164818,150000,NA,106195,NA
2004,her.27.20-24,pelagic,2018,0.493,0.31,131940,150000,NA,76813,NA
2005,her.27.20-24,pelagic,2018,0.508,0.31,121344,150000,NA,88404,NA
2007,her.27.20-24,pelagic,2018,0.531,0.31,106220,150000,NA,68179,NA
2006,her.27.20-24,pelagic,2018,0.51,0.31,132541,150000,NA,90548,NA
2012,her.27.25-2932,pelagic,2019,0.126,0.22,799912,6e+05,NA,100893,NA
2011,her.27.25-2932,pelagic,2019,0.173,0.22,762253,6e+05,NA,116785,NA
1999,her.27.25-2932,pelagic,2019,0.345,0.22,427964,6e+05,NA,145922,NA
1984,her.27.25-2932,pelagic,2019,0.224,0.22,1319221,6e+05,NA,277926,NA
1986,her.27.25-2932,pelagic,2019,0.202,0.22,1202450,6e+05,NA,240516,NA
1980,her.27.25-2932,pelagic,2019,0.187,0.22,1357790,6e+05,NA,270282,NA
1981,her.27.25-2932,pelagic,2019,0.203,0.22,1286823,6e+05,NA,293615,NA
1985,her.27.25-2932,pelagic,2019,0.23,0.22,1266825,6e+05,NA,275760,NA
1998,her.27.25-2932,pelagic,2019,0.398,0.22,505557,6e+05,NA,185780,NA
2010,her.27.25-2932,pelagic,2019,0.222,0.22,772795,6e+05,NA,136706,NA
1974,her.27.25-2932,pelagic,2019,0.185,0.22,1682551,6e+05,NA,368652,NA
1982,her.27.25-2932,pelagic,2019,0.174,0.22,1428553,6e+05,NA,273134,NA
1983,her.27.25-2932,pelagic,2019,0.224,0.22,1406334,6e+05,NA,307601,NA
2015,her.27.25-2932,pelagic,2019,0.224,0.22,860498,6e+05,NA,174433,NA
1994,her.27.25-2932,pelagic,2019,0.348,0.22,760267,6e+05,NA,218260,NA
2013,her.27.25-2932,pelagic,2019,0.113,0.22,829457,6e+05,NA,100954,NA
2014,her.27.25-2932,pelagic,2019,0.162,0.22,910224,6e+05,NA,132700,NA
1979,her.27.25-2932,pelagic,2019,0.195,0.22,1409129,6e+05,NA,278182,NA
1989,her.27.25-2932,pelagic,2019,0.291,0.22,1013490,6e+05,NA,275501,NA
1995,her.27.25-2932,pelagic,2019,0.327,0.22,649175,6e+05,NA,188181,NA
1996,her.27.25-2932,pelagic,2019,0.338,0.22,593262,6e+05,NA,162578,NA
1997,her.27.25-2932,pelagic,2019,0.373,0.22,555004,6e+05,NA,160002,NA
1993,her.27.25-2932,pelagic,2019,0.288,0.22,752237,6e+05,NA,209094,NA
1990,her.27.25-2932,pelagic,2019,0.276,0.22,870621,6e+05,NA,228572,NA
1987,her.27.25-2932,pelagic,2019,0.231,0.22,1147445,6e+05,NA,248653,NA
1988,her.27.25-2932,pelagic,2019,0.219,0.22,1150920,6e+05,NA,255734,NA
2009,her.27.25-2932,pelagic,2019,0.19,0.22,719152,6e+05,NA,134127,NA
2006,her.27.25-2932,pelagic,2019,0.213,0.22,581137,6e+05,NA,110372,NA
1991,her.27.25-2932,pelagic,2019,0.285,0.22,782481,6e+05,NA,197676,NA
1992,her.27.25-2932,pelagic,2019,0.254,0.22,801325,6e+05,NA,189781,NA
2000,her.27.25-2932,pelagic,2019,0.438,0.22,420361,6e+05,NA,175646,NA
1976,her.27.25-2932,pelagic,2019,0.194,0.22,1366922,6e+05,NA,305420,NA
2007,her.27.25-2932,pelagic,2019,0.214,0.22,611477,6e+05,NA,116030,NA
2008,her.27.25-2932,pelagic,2019,0.214,0.22,623954,6e+05,NA,126155,NA
1975,her.27.25-2932,pelagic,2019,0.2,0.22,1575411,6e+05,NA,354851,NA
2019,her.27.25-2932,pelagic,2019,NA,0.22,844663,6e+05,NA,NA,NA
2001,her.27.25-2932,pelagic,2019,0.373,0.22,397888,6e+05,NA,148404,NA
2002,her.27.25-2932,pelagic,2019,0.327,0.22,406593,6e+05,NA,129222,NA
2018,her.27.25-2932,pelagic,2019,0.286,0.22,938281,6e+05,NA,244365,NA
2003,her.27.25-2932,pelagic,2019,0.255,0.22,462156,6e+05,NA,113584,NA
1977,her.27.25-2932,pelagic,2019,0.189,0.22,1518985,6e+05,NA,301952,NA
1978,her.27.25-2932,pelagic,2019,0.164,0.22,1441323,6e+05,NA,278966,NA
2016,her.27.25-2932,pelagic,2019,0.266,0.22,825405,6e+05,NA,192056,NA
2017,her.27.25-2932,pelagic,2019,0.246,0.22,902291,6e+05,NA,202517,NA
2004,her.27.25-2932,pelagic,2019,0.215,0.22,465745,6e+05,NA,93006,NA
2005,her.27.25-2932,pelagic,2019,0.196,0.22,524421,6e+05,NA,91592,NA
2009,her.27.28,pelagic,2019,0.384,0.32,106457,60000,NA,32554,NA
1979,her.27.28,pelagic,2019,0.431,0.32,46738,60000,NA,17142,NA
2007,her.27.28,pelagic,2019,0.555,0.32,91553,60000,NA,33742,NA
2006,her.27.28,pelagic,2019,0.433,0.32,71109,60000,NA,31232,NA
2008,her.27.28,pelagic,2019,0.319,0.32,90401,60000,NA,31137,NA
1978,her.27.28,pelagic,2019,0.375,0.32,49356,60000,NA,16728,NA
1977,her.27.28,pelagic,2019,0.69,0.32,54522,60000,NA,24186,NA
2017,her.27.28,pelagic,2019,0.29,0.32,109734,60000,NA,28058,NA
2018,her.27.28,pelagic,2019,0.254,0.32,110182,60000,NA,25747,NA
2010,her.27.28,pelagic,2019,0.31,0.32,100381,60000,NA,30174,NA
1993,her.27.28,pelagic,2019,0.231,0.32,120663,60000,NA,22200,NA
2011,her.27.28,pelagic,2019,0.348,0.32,101608,60000,NA,29639,NA
2012,her.27.28,pelagic,2019,0.318,0.32,87579,60000,NA,28115,NA
2019,her.27.28,pelagic,2019,NA,0.32,109238,60000,NA,NA,NA
1987,her.27.28,pelagic,2019,0.423,0.32,51515,60000,NA,12884,NA
1988,her.27.28,pelagic,2019,0.522,0.32,96676,60000,NA,16791,NA
1989,her.27.28,pelagic,2019,0.361,0.32,63272,60000,NA,16783,NA
1990,her.27.28,pelagic,2019,0.237,0.32,77297,60000,NA,14931,NA
2005,her.27.28,pelagic,2019,0.505,0.32,73487,60000,NA,32225,NA
1991,her.27.28,pelagic,2019,0.25,0.32,87221,60000,NA,14791,NA
1980,her.27.28,pelagic,2019,0.35,0.32,46712,60000,NA,14998,NA
1981,her.27.28,pelagic,2019,0.453,0.32,47221,60000,NA,16769,NA
1982,her.27.28,pelagic,2019,0.42,0.32,42757,60000,NA,12777,NA
1983,her.27.28,pelagic,2019,0.468,0.32,50857,60000,NA,15541,NA
1984,her.27.28,pelagic,2019,0.707,0.32,39913,60000,NA,15843,NA
1985,her.27.28,pelagic,2019,0.538,0.32,51934,60000,NA,15575,NA
1986,her.27.28,pelagic,2019,0.51,0.32,64278,60000,NA,16927,NA
2001,her.27.28,pelagic,2019,0.529,0.32,78961,60000,NA,38785,NA
2002,her.27.28,pelagic,2019,0.468,0.32,100416,60000,NA,39701,NA
2003,her.27.28,pelagic,2019,0.542,0.32,86068,60000,NA,40803,NA
2004,her.27.28,pelagic,2019,0.584,0.32,92027,60000,NA,39115,NA
1995,her.27.28,pelagic,2019,0.343,0.32,116489,60000,NA,32656,NA
1996,her.27.28,pelagic,2019,0.364,0.32,105555,60000,NA,32584,NA
1992,her.27.28,pelagic,2019,0.266,0.32,106057,60000,NA,20000,NA
1994,her.27.28,pelagic,2019,0.232,0.32,124799,60000,NA,24300,NA
2000,her.27.28,pelagic,2019,0.454,0.32,83474,60000,NA,34069,NA
2014,her.27.28,pelagic,2019,0.256,0.32,133363,60000,NA,26253,NA
1997,her.27.28,pelagic,2019,0.488,0.32,103245,60000,NA,39843,NA
1999,her.27.28,pelagic,2019,0.42,0.32,83717,60000,NA,31403,NA
1998,her.27.28,pelagic,2019,0.438,0.32,81694,60000,NA,29443,NA
2015,her.27.28,pelagic,2019,0.337,0.32,117640,60000,NA,32851,NA
2016,her.27.28,pelagic,2019,0.332,0.32,103000,60000,NA,30865,NA
2013,her.27.28,pelagic,2019,0.249,0.32,110321,60000,NA,26511,NA
2015,her.27.3031,pelagic,2019,1.532,NA,1.217,NA,NA,114942,NA
2003,her.27.3031,pelagic,2019,0.792,NA,1.004,NA,NA,53644,NA
2014,her.27.3031,pelagic,2019,1.4,NA,1.308,NA,NA,115366,NA
1991,her.27.3031,pelagic,2019,0.465,NA,1.208,NA,NA,33419,NA
2005,her.27.3031,pelagic,2019,0.861,NA,1.092,NA,NA,62911,NA
2006,her.27.3031,pelagic,2019,0.924,NA,1.07,NA,NA,71318,NA
2007,her.27.3031,pelagic,2019,1.05,NA,1.026,NA,NA,78678,NA
2004,her.27.3031,pelagic,2019,0.843,NA,1.023,NA,NA,61423,NA
1988,her.27.3031,pelagic,2019,0.711,NA,0.764,NA,NA,36418,NA
1989,her.27.3031,pelagic,2019,0.591,NA,0.913,NA,NA,33086,NA
1990,her.27.3031,pelagic,2019,0.551,NA,1.085,NA,NA,39180,NA
2008,her.27.3031,pelagic,2019,1.021,NA,0.975,NA,NA,67914,NA
2016,her.27.3031,pelagic,2019,1.848,NA,1.101,NA,NA,130029,NA
1980,her.27.3031,pelagic,2019,1.32,NA,0.353,NA,NA,29809,NA
1981,her.27.3031,pelagic,2019,1.004,NA,0.342,NA,NA,21526,NA
2002,her.27.3031,pelagic,2019,0.821,NA,0.995,NA,NA,53969,NA
1983,her.27.3031,pelagic,2019,1.039,NA,0.392,NA,NA,26208,NA
1984,her.27.3031,pelagic,2019,1.09,NA,0.474,NA,NA,34545,NA
1985,her.27.3031,pelagic,2019,0.952,NA,0.562,NA,NA,35432,NA
1982,her.27.3031,pelagic,2019,1.125,NA,0.371,NA,NA,26499,NA
1987,her.27.3031,pelagic,2019,0.746,NA,0.763,NA,NA,32628,NA
1999,her.27.3031,pelagic,2019,1.096,NA,1.073,NA,NA,66502,NA
2000,her.27.3031,pelagic,2019,1.039,NA,0.98,NA,NA,58852,NA
2001,her.27.3031,pelagic,2019,0.987,NA,0.961,NA,NA,57806,NA
2017,her.27.3031,pelagic,2019,1.664,NA,1.047,NA,NA,104358,NA
2018,her.27.3031,pelagic,2019,1.744,NA,0.968,NA,NA,97366,NA
1992,her.27.3031,pelagic,2019,0.562,NA,1.308,NA,NA,46610,NA
1995,her.27.3031,pelagic,2019,0.821,NA,1.335,NA,NA,65547,NA
1986,her.27.3031,pelagic,2019,0.861,NA,0.644,NA,NA,35579,NA
1998,her.27.3031,pelagic,2019,0.993,NA,1.086,NA,NA,62474,NA
1994,her.27.3031,pelagic,2019,0.694,NA,1.513,NA,NA,61986,NA
2012,her.27.3031,pelagic,2019,1.245,NA,1.297,NA,NA,106007,NA
2013,her.27.3031,pelagic,2019,1.394,NA,1.316,NA,NA,114396,NA
1996,her.27.3031,pelagic,2019,0.826,NA,1.324,NA,NA,61303,NA
2011,her.27.3031,pelagic,2019,0.97,NA,1.227,NA,NA,81850,NA
2010,her.27.3031,pelagic,2019,0.901,NA,1.315,NA,NA,72590,NA
1993,her.27.3031,pelagic,2019,0.574,NA,1.301,NA,NA,49314,NA
2009,her.27.3031,pelagic,2019,0.93,NA,1.107,NA,NA,71248,NA
1997,her.27.3031,pelagic,2019,1.016,NA,1.161,NA,NA,69808,NA
1999,ple.27.21-23,benthic,2019,1.024,0.37,4279,5550,5719,3406,2313
2010,ple.27.21-23,benthic,2019,0.698,0.37,3785,5550,3059,1570,1489
2002,ple.27.21-23,benthic,2019,0.89,0.37,5920,5550,8296,3939,4357
2011,ple.27.21-23,benthic,2019,0.674,0.37,4403,5550,3629,1584,2045
2009,ple.27.21-23,benthic,2019,0.763,0.37,3635,5550,3083,1635,1448
2012,ple.27.21-23,benthic,2019,0.536,0.37,5244,5550,3196,1845,1351
2001,ple.27.21-23,benthic,2019,0.947,0.37,5811,5550,6367,4054,2313
2007,ple.27.21-23,benthic,2019,0.808,0.37,4168,5550,3882,2691,1191
2008,ple.27.21-23,benthic,2019,0.814,0.37,3851,5550,3930,2028,1902
2003,ple.27.21-23,benthic,2019,0.802,0.37,5426,5550,5622,3618,2004
2000,ple.27.21-23,benthic,2019,1.014,0.37,4961,5550,6248,3935,2313
2014,ple.27.21-23,benthic,2019,0.435,0.37,7224,5550,3877,1931,1946
2015,ple.27.21-23,benthic,2019,0.423,0.37,7772,5550,3708,2687,1021
2006,ple.27.21-23,benthic,2019,0.808,0.37,4537,5550,4350,2580,1770
2018,ple.27.21-23,benthic,2019,0.406,0.37,10004,5550,4846,3459,1387
2019,ple.27.21-23,benthic,2019,NA,0.37,11907,5550,NA,NA,NA
2013,ple.27.21-23,benthic,2019,0.474,0.37,6343,5550,3594,1956,1638
2017,ple.27.21-23,benthic,2019,0.418,0.37,8741,5550,4025,3257,768
2005,ple.27.21-23,benthic,2019,0.775,0.37,4691,5550,3551,2354,1197
2016,ple.27.21-23,benthic,2019,0.436,0.37,8249,5550,4521,3020,1501
2004,ple.27.21-23,benthic,2019,0.766,0.37,4941,5550,4135,2766,1369
2004,ple.27.24-32,benthic,2019,1.197,NA,0.254,NA,1295,1081,214
2018,ple.27.24-32,benthic,2019,0.541,NA,3.038,NA,2355,1644,711
2009,ple.27.24-32,benthic,2019,0.974,NA,0.442,NA,1644,1226,418
2008,ple.27.24-32,benthic,2019,0.985,NA,0.432,NA,1396,1102,294
2002,ple.27.24-32,benthic,2019,1.566,NA,0.215,NA,1268,915,353
2019,ple.27.24-32,benthic,2019,NA,NA,3.579,NA,NA,NA,NA
2007,ple.27.24-32,benthic,2019,1.072,NA,0.466,NA,1658,1167,491
2003,ple.27.24-32,benthic,2019,2.047,NA,0.236,NA,1552,1281,271
2011,ple.27.24-32,benthic,2019,1.299,NA,0.684,NA,2125,748,1377
2006,ple.27.24-32,benthic,2019,0.856,NA,0.436,NA,1830,1012,818
2012,ple.27.24-32,benthic,2019,1.243,NA,0.773,NA,1765,848,917
2005,ple.27.24-32,benthic,2019,0.699,NA,0.34,NA,1247,1081,166
2016,ple.27.24-32,benthic,2019,0.465,NA,1.611,NA,1579,521,1058
2017,ple.27.24-32,benthic,2019,0.352,NA,2.232,NA,1058,650,408
2010,ple.27.24-32,benthic,2019,1.144,NA,0.536,NA,1901,903,998
2015,ple.27.24-32,benthic,2019,0.494,NA,1.124,NA,647,427,220
2014,ple.27.24-32,benthic,2019,0.678,NA,0.811,NA,1015,534,481
2013,ple.27.24-32,benthic,2019,1.388,NA,0.791,NA,1519,738,781
1992,sol.27.20-24,benthic,2019,0.53,0.23,4175,2600,NA,1294,NA
1994,sol.27.20-24,benthic,2019,0.417,0.23,4155,2600,NA,1198,NA
1995,sol.27.20-24,benthic,2019,0.451,0.23,3442,2600,NA,1297,NA
1996,sol.27.20-24,benthic,2019,0.404,0.23,3254,2600,NA,1059,NA
1993,sol.27.20-24,benthic,2019,0.533,0.23,3970,2600,NA,1439,NA
1984,sol.27.20-24,benthic,2019,0.404,0.23,859,2600,NA,337,NA
1985,sol.27.20-24,benthic,2019,0.312,0.23,1123,2600,NA,397,NA
1986,sol.27.20-24,benthic,2019,0.369,0.23,2018,2600,NA,643,NA
1987,sol.27.20-24,benthic,2019,0.456,0.23,2104,2600,NA,722,NA
1988,sol.27.20-24,benthic,2019,0.407,0.23,2173,2600,NA,706,NA
1989,sol.27.20-24,benthic,2019,0.419,0.23,2196,2600,NA,824,NA
1990,sol.27.20-24,benthic,2019,0.387,0.23,2712,2600,NA,1050,NA
1991,sol.27.20-24,benthic,2019,0.463,0.23,3183,2600,NA,1011,NA
2005,sol.27.20-24,benthic,2019,0.405,0.23,3487,2600,NA,990,NA
2006,sol.27.20-24,benthic,2019,0.365,0.23,2949,2600,NA,836,NA
2007,sol.27.20-24,benthic,2019,0.319,0.23,2499,2600,NA,633,NA
2008,sol.27.20-24,benthic,2019,0.342,0.23,2067,2600,NA,655,NA
2009,sol.27.20-24,benthic,2019,0.249,0.23,2394,2600,NA,641,NA
1997,sol.27.20-24,benthic,2019,0.399,0.23,2635,2600,NA,814,NA
1998,sol.27.20-24,benthic,2019,0.378,0.23,1896,2600,NA,605,NA
1999,sol.27.20-24,benthic,2019,0.346,0.23,2236,2600,NA,637,NA
2000,sol.27.20-24,benthic,2019,0.339,0.23,2284,2600,NA,645,NA
2001,sol.27.20-24,benthic,2019,0.286,0.23,2247,2600,NA,478,NA
2002,sol.27.20-24,benthic,2019,0.375,0.23,2582,2600,NA,862,NA
2003,sol.27.20-24,benthic,2019,0.348,0.23,2938,2600,NA,618,NA
2004,sol.27.20-24,benthic,2019,0.398,0.23,3205,2600,NA,824,NA
2018,sol.27.20-24,benthic,2019,0.232,0.23,2850,2600,NA,434,NA
2019,sol.27.20-24,benthic,2019,NA,0.23,2802,2600,NA,NA,NA
2011,sol.27.20-24,benthic,2019,0.188,0.23,2082,2600,NA,552,NA
2012,sol.27.20-24,benthic,2019,0.181,0.23,2284,2600,NA,358,NA
2013,sol.27.20-24,benthic,2019,0.174,0.23,1776,2600,NA,332,NA
2010,sol.27.20-24,benthic,2019,0.235,0.23,2078,2600,NA,538,NA
2015,sol.27.20-24,benthic,2019,0.139,0.23,2037,2600,NA,224,NA
2016,sol.27.20-24,benthic,2019,0.178,0.23,2250,2600,NA,348,NA
2017,sol.27.20-24,benthic,2019,0.261,0.23,2446,2600,NA,520,NA
2014,sol.27.20-24,benthic,2019,0.163,0.23,2266,2600,NA,335,NA
1993,spr.27.22-32,pelagic,2018,0.162,0.26,1361000,570000,NA,178000,NA
1994,spr.27.22-32,pelagic,2018,0.257,0.26,1407000,570000,NA,289000,NA
1995,spr.27.22-32,pelagic,2018,0.334,0.26,1498000,570000,NA,313000,NA
1996,spr.27.22-32,pelagic,2018,0.282,0.26,1916000,570000,NA,441000,NA
1974,spr.27.22-32,pelagic,2018,0.329,0.26,1097000,570000,NA,242000,NA
1975,spr.27.22-32,pelagic,2018,0.346,0.26,867000,570000,NA,201000,NA
1976,spr.27.22-32,pelagic,2018,0.322,0.26,738000,570000,NA,195000,NA
1977,spr.27.22-32,pelagic,2018,0.278,0.26,1257000,570000,NA,181000,NA
1978,spr.27.22-32,pelagic,2018,0.273,0.26,866000,570000,NA,132000,NA
1979,spr.27.22-32,pelagic,2018,0.196,0.26,498000,570000,NA,77000,NA
1980,spr.27.22-32,pelagic,2018,0.211,0.26,311000,570000,NA,58000,NA
1981,spr.27.22-32,pelagic,2018,0.128,0.26,268000,570000,NA,49000,NA
1982,spr.27.22-32,pelagic,2018,0.226,0.26,340000,570000,NA,49000,NA
1983,spr.27.22-32,pelagic,2018,0.109,0.26,478000,570000,NA,37000,NA
1984,spr.27.22-32,pelagic,2018,0.157,0.26,691000,570000,NA,53000,NA
1985,spr.27.22-32,pelagic,2018,0.155,0.26,639000,570000,NA,70000,NA
1986,spr.27.22-32,pelagic,2018,0.203,0.26,581000,570000,NA,76000,NA
1987,spr.27.22-32,pelagic,2018,0.261,0.26,466000,570000,NA,88000,NA
1988,spr.27.22-32,pelagic,2018,0.23,0.26,415000,570000,NA,80000,NA
1989,spr.27.22-32,pelagic,2018,0.206,0.26,438000,570000,NA,86000,NA
1990,spr.27.22-32,pelagic,2018,0.133,0.26,570000,570000,NA,86000,NA
1991,spr.27.22-32,pelagic,2018,0.171,0.26,776000,570000,NA,103000,NA
1992,spr.27.22-32,pelagic,2018,0.2,0.26,1034000,570000,NA,142000,NA
2006,spr.27.22-32,pelagic,2018,0.38,0.26,1070000,570000,NA,352000,NA
2007,spr.27.22-32,pelagic,2018,0.354,0.26,941000,570000,NA,388000,NA
2008,spr.27.22-32,pelagic,2018,0.376,0.26,1004000,570000,NA,381000,NA
2009,spr.27.22-32,pelagic,2018,0.457,0.26,927000,570000,NA,407000,NA
1997,spr.27.22-32,pelagic,2018,0.394,0.26,1891000,570000,NA,529000,NA
1998,spr.27.22-32,pelagic,2018,0.382,0.26,1419000,570000,NA,471000,NA
1999,spr.27.22-32,pelagic,2018,0.367,0.26,1417000,570000,NA,421000,NA
2000,spr.27.22-32,pelagic,2018,0.313,0.26,1345000,570000,NA,389000,NA
2001,spr.27.22-32,pelagic,2018,0.287,0.26,1203000,570000,NA,342000,NA
2002,spr.27.22-32,pelagic,2018,0.389,0.26,942000,570000,NA,343000,NA
2003,spr.27.22-32,pelagic,2018,0.408,0.26,806000,570000,NA,308000,NA
2004,spr.27.22-32,pelagic,2018,0.5,0.26,1029000,570000,NA,374000,NA
2005,spr.27.22-32,pelagic,2018,0.46,0.26,1294000,570000,NA,405000,NA
2010,spr.27.22-32,pelagic,2018,0.378,0.26,1053000,570000,NA,342000,NA
2011,spr.27.22-32,pelagic,2018,0.354,0.26,806000,570000,NA,268000,NA
2012,spr.27.22-32,pelagic,2018,0.333,0.26,712000,570000,NA,231000,NA
2013,spr.27.22-32,pelagic,2018,0.411,0.26,736000,570000,NA,272000,NA
2014,spr.27.22-32,pelagic,2018,0.403,0.26,695000,570000,NA,244000,NA
2015,spr.27.22-32,pelagic,2018,0.384,0.26,823000,570000,NA,247000,NA
2016,spr.27.22-32,pelagic,2018,0.257,0.26,1282000,570000,NA,247000,NA
2017,spr.27.22-32,pelagic,2018,0.277,0.26,1303000,570000,NA,286000,NA
2018,spr.27.22-32,pelagic,2018,NA,0.26,1366000,570000,NA,NA,NA
1970,tur.27.22-32,benthic,2018,NA,NA,NA,NA,NA,71,NA
1971,tur.27.22-32,benthic,2018,NA,NA,NA,NA,NA,129,NA
1972,tur.27.22-32,benthic,2018,NA,NA,NA,NA,NA,142,NA
1973,tur.27.22-32,benthic,2018,NA,NA,NA,NA,NA,153,NA
1974,tur.27.22-32,benthic,2018,NA,NA,NA,NA,NA,155,NA
1975,tur.27.22-32,benthic,2018,NA,NA,NA,NA,NA,167,NA
1976,tur.27.22-32,benthic,2018,NA,NA,NA,NA,NA,149,NA
1977,tur.27.22-32,benthic,2018,NA,NA,NA,NA,NA,208,NA
